pseudotime,HBB,MKI67
0.16697463393211365,0.4458453471016734,-0.43111930378050717
0.1671266108751297,0.4535825943771628,-0.4325325029875614
0.1673709750175476,0.46119471943318574,-0.4409534807680199
0.16745787858963013,0.4457101738605835,-0.44095348076801993
0.16841404139995575,0.44587831572086567,-0.4409534807680199
0.16886739432811737,0.44951815274110885,-0.4276565559932973
0.16895316541194916,0.4455609520180398,-0.43147817158560337
0.16916584968566895,0.44459545278330337,-0.4323453745476932
0.1692490577697754,0.44375012698741834,-0.42534629281771896
0.16948141157627106,0.4461244281435906,-0.4343689279512986
0.16982117295265198,0.44323986991162895,-0.4218994800235099
0.16990116238594055,0.4439912678007095,-0.42116832064477555
0.17065469920635223,0.4427301987755228,-0.41360249704424257
0.17071852087974548,0.4433577655416684,-0.3999657839471816
0.17135582864284515,0.44577336656763766,-0.3999657839471816
0.1715828776359558,0.4628708772615346,-0.39298315255714045
0.1716250330209732,0.4610322771680045,-0.3748860418824573
0.17271828651428223,0.4521738609421835,-0.37186425783130367
0.17316840589046478,0.4551038713524338,-0.369644213124
0.17335084080696106,0.45088656414069755,-0.35292426085409456
0.1734645664691925,0.4487731304338201,-0.3456609524539109
0.1736057549715042,0.4493742081605178,-0.3506278385286855
0.1741078943014145,0.4461592154586829,-0.3487988184015915
0.1745394915342331,0.45145095341900154,-0.350953497028069
0.1748451292514801,0.45246761964634014,-0.34835139899894835
0.17511479556560516,0.4507027033703839,-0.345609417032778
0.17530474066734314,0.4524070674726638,-0.34601709357876864
0.17578695714473724,0.44918073899401256,-0.33894678114899296
0.1763017624616623,0.44773011974955285,-0.32983227013899574
0.17664332687854767,0.4500695257878771,-0.32625724878174256
0.1766679435968399,0.4353341294657008,-0.3148496666571793
0.17705824971199036,0.43223209883250296,-0.3018136530084894
0.1786981076002121,0.43199090475196783,-0.29608651374581557
0.1788078397512436,0.42911321038486744,-0.29608651374581557
0.17909756302833557,0.4387092054547713,-0.30100975255582263
0.17920976877212524,0.43661867919932107,-0.30100975255582263
0.17944489419460297,0.44053606392581685,-0.29149687545550224
0.17962948977947235,0.4425616903858715,-0.2939176274120303
0.17992228269577026,0.44417631693787,-0.28006279008636803
0.1799653172492981,0.44182733801484997,-0.28176892107892376
0.18042874336242676,0.44855024252945064,-0.27638179578484406
0.18084797263145447,0.44659447732808355,-0.28291615686749066
0.18101787567138672,0.4474279524304609,-0.28272923442081727
0.18102334439754486,0.44190771067634077,-0.2917442034048317
0.18140465021133423,0.45745790685882437,-0.29379892001213437
0.18177761137485504,0.4682681465099613,-0.30184577557271897
0.1818121373653412,0.4783726319587308,-0.30184577557271897
0.18182747066020966,0.4745928948636324,-0.30184577557271897
0.18211187422275543,0.46855430955878646,-0.3102300727345824
0.18213556706905365,0.4561084167452419,-0.31768250326848724
0.18214821815490723,0.4421707443268889,-0.2977518551742488
0.18280412256717682,0.4459802222998508,-0.29779185643225864
0.18288113176822662,0.44723975164803426,-0.3086071084008645
0.18298675119876862,0.44982217046279366,-0.306179612532855
0.18386933207511902,0.4499486345095003,-0.31475698500526156
